ref_musee;nom_du_musee;regions;ville;annee;departements;date_appellation;payant;gratuit;total;note;commentaire
1208901;Musée Régional de Géologie Pierre Vetter;MIDI-PYRENEES;DECAZEVILLE;2011;AVEYRON;01/02/2003;2665;2944;5609;;
1230001;Musée Municipal Urbain Cabrol;MIDI-PYRENEES;VILLEFRANCHE-DE-ROUERGUE;2011;AVEYRON;01/02/2003;0;5082;5082;;
3220801;Musée d'Archéologie;MIDI-PYRENEES;LECTOURE;2011;GERS;01/02/2003;1850;608;2458;;
3225601;Musée des Beaux-Arts et des Arts Décoratifs;MIDI-PYRENEES;MIRANDE;2011;GERS;01/02/2003;475;263;738;;
3102801;Musée de Préhistoire;MIDI-PYRENEES;AURIGNAC;2011;HAUTE-GARONNE;01/02/2003;;;;F;
3155504;Musée des Augustins;MIDI-PYRENEES;TOULOUSE;2011;HAUTE-GARONNE;06/01/2002;43735;80250;123985;;
6505905;Muséum d'Histoire Naturelle;MIDI-PYRENEES;BAGNERES-DE-BIGORRE;2011;HAUTES-PYRENEES;01/02/2003;;;;F;
6505901;Musée Bigourdan du Vieux Moulin;MIDI-PYRENEES;BAGNERES-DE-BIGORRE;2011;HAUTES-PYRENEES;01/02/2003;;;;F;
6530601;Musée-château Gaston Phébus;MIDI-PYRENEES;MAUVEZIN;2011;HAUTES-PYRENEES;01/02/2003;31360;550;31910;;
6544001;Musée Massey;MIDI-PYRENEES;TARBES;2011;HAUTES-PYRENEES;06/10/2002;;;;F;
8100401;Musée Toulouse Lautrec;MIDI-PYRENEES;ALBI;2011;TARN;01/02/2003;154479;25040;179519;;
8106901;Musée Charles Portal - Histoire et Patrimoine;MIDI-PYRENEES;CORDES-SUR-CIEL;2011;TARN;01/02/2003;596;180;776;;
8109101;Musée du Protestantisme en Haut-Languedoc;MIDI-PYRENEES;FERRIERES;2011;TARN;01/02/2003;2308;1831;4139;;
8109902;Muséum d'histoire naturelle Philadelphe Thomas;MIDI-PYRENEES;GAILLAC;2011;TARN;01/02/2003;1158;3452;4610;;
8114001;Musée du Pays Vaurais;MIDI-PYRENEES;LAVAUR;2011;TARN;01/02/2003;1243;2220;3463;;
8122001;Musée du Pays Rabastinois;MIDI-PYRENEES;RABASTENS;2011;TARN;01/02/2003;1000;5216;6216;;
8200801;Musée du Vieil Auvillar;MIDI-PYRENEES;AUVILLAR;2011;TARN-ET-GARONNE;01/02/2003;2592;1170;3762;;
8211202;Musée des arts et traditions populaires;MIDI-PYRENEES;MOISSAC;2011;TARN-ET-GARONNE;01/02/2003;4380;0;4380;;
5903601;Musée d'Histoire et d'Archéologie;NORD-PAS-DE-CALAIS;AVESNES-SUR-HELPE;2011;NORD;01/02/2003;;;;F;
5917201;Musée d'Archéologie et d'Histoire Locale;NORD-PAS-DE-CALAIS;DENAIN;2011;NORD;01/02/2003;0;5000;5000;;
5918301;Musée des Beaux-Arts;NORD-PAS-DE-CALAIS;DUNKERQUE;2011;NORD;01/02/2003;8876;0;8876;;
5913601;Musée Départemental Matisse;NORD-PAS-DE-CALAIS;LE CATEAU-CAMBRESIS;2011;NORD;01/02/2003;19558;46812;66370;;
5951201;Musée des Beaux-Arts;NORD-PAS-DE-CALAIS;ROUBAIX;2011;NORD;01/02/2003;91666;114457;206123;;
6210801;Musée Communautaire Opale-Sud;NORD-PAS-DE-CALAIS;BERCK-SUR-MER;2011;PAS-DE-CALAIS;05/04/2002;2920;7224;10144;;
6211901;Musée Régional d'Ethnologie;NORD-PAS-DE-CALAIS;BETHUNE;2011;PAS-DE-CALAIS;01/02/2003;0;23500;23500;;
6216004;Muséum d'Histoire Naturelle;NORD-PAS-DE-CALAIS;BOULOGNE-SUR-MER;2011;PAS-DE-CALAIS;01/02/2003;;;;F;
6258801;Musée d'Art et d'Histoire Roger Rodière;NORD-PAS-DE-CALAIS;MONTREUIL-SUR-MER;2011;PAS-DE-CALAIS;01/02/2003;4856;4376;9232;;
6276701;Musée Municipal Bruno Danvin;NORD-PAS-DE-CALAIS;SAINT-POL-SUR-TERNOISE;2011;PAS-DE-CALAIS;01/02/2003;0;4756;4756;;
1411805;Musée de la Société des Antiquaires;BASSE-NORMANDIE;CAEN;2011;CALVADOS;01/02/2003;;;;F;
1411802;Musée de Normandie;BASSE-NORMANDIE;CAEN;2011;CALVADOS;06/01/2002;38305;50484;88789;;
1458201;Château de Saint-Germain de Livet;BASSE-NORMANDIE;SAINT-GERMAIN DE LIVET;2011;CALVADOS;01/02/2003;7960;12412;20372;;
1471501;Musée de Trouville - Villa Montebello;BASSE-NORMANDIE;TROUVILLE-SUR-MER;2011;CALVADOS;01/02/2003;15580;0;15580;;
1474701;Musée et Sites archéologiques de Vieux-la-Romaine;BASSE-NORMANDIE;VIEUX;2011;CALVADOS;01/02/2003;3854;14228;18082;;
5002901;Musée de la Pomme et de la Poire;BASSE-NORMANDIE;BARENTON;2011;MANCHE;01/02/2003;655;3311;3966;;
6100101;Musée des Beaux-Arts et de la Dentelle;BASSE-NORMANDIE;ALENCON;2011;ORNE;01/02/2003;8095;5452;13547;;
6116901;Musée du Château de Flers;BASSE-NORMANDIE;FLERS;2011;ORNE;11/11/2002;2051;3174;5225;;
2746701;Musée Alfred Canel;HAUTE-NORMANDIE;PONT-AUDEMER;2011;EURE;01/02/2003;296;5929;6225;;
7605701;Musée Municipal;HAUTE-NORMANDIE;BARENTIN;2011;SEINE-MARITIME;01/02/2003;;;;F;
7616401;Museoseine;HAUTE-NORMANDIE;CAUDEBEC-EN-CAUX;2011;SEINE-MARITIME;01/02/2003;1601;495;2096;;
7623101;Musée d'Elbeuf;HAUTE-NORMANDIE;ELBEUF;2011;SEINE-MARITIME;01/02/2003;0;17547;17547;;
7634101;Musée du Prieuré;HAUTE-NORMANDIE;HARFLEUR;2011;SEINE-MARITIME;01/02/2003;141;2709;2850;;
7649701;Musée Départemental Pierre Corneille;HAUTE-NORMANDIE;LE PETIT-COURONNE;2011;SEINE-MARITIME;01/02/2003;804;2854;3658;;
7647301;Ecomusée de la Basse-Seine;HAUTE-NORMANDIE;NOTRE-DAME-DE-BLIQUETUIT;2011;SEINE-MARITIME;01/02/2003;16515;4953;21468;;
7654004;Musée des Antiquités de la Seine-Maritime;HAUTE-NORMANDIE;ROUEN;2011;SEINE-MARITIME;01/02/2003;2769;25501;28270;;
7654002;MUNAE - Musée National de l'Education;HAUTE-NORMANDIE;ROUEN;2011;SEINE-MARITIME;06/01/2002;3532;6448;9980;;
7675801;Musée Municipal des Ivoires;HAUTE-NORMANDIE;YVETOT;2011;SEINE-MARITIME;01/02/2003;1011;378;1389;;
4410901;Muséum d'Histoire Naturelle de Nantes;PAYS DE LA LOIRE;NANTES;2011;LOIRE-ATLANTIQUE;06/01/2002;31940;67665;99605;;
4901801;Musée d'Art et d'Histoire;PAYS DE LA LOIRE;BAUGE;2011;MAINE-ET-LOIRE;01/02/2003;0;6786;6786;;
4902101;Musée Joseph Denais;PAYS DE LA LOIRE;BEAUFORT-EN-VALLEE;2011;MAINE-ET-LOIRE;06/10/2002;4761;5421;10182;;
4909901;Musée d'Art et d'Histoire;PAYS DE LA LOIRE;CHOLET;2011;MAINE-ET-LOIRE;06/04/2002;2838;18742;21580;;
4932802;Château-Musée;PAYS DE LA LOIRE;SAUMUR;2011;MAINE-ET-LOIRE;01/02/2003;49038;10424;59462;;
4935301;Musée de l'Ardoise;PAYS DE LA LOIRE;TRELAZE;2011;MAINE-ET-LOIRE;01/02/2003;9854;3500;13354;;
7218101;Musée de Tessé;PAYS DE LA LOIRE;LE MANS;2011;SARTHE;06/01/2002;15964;14043;30007;;
7226901;Bibliothèque-musée;PAYS DE LA LOIRE;SAINT-CALAIS;2011;SARTHE;01/02/2003;60;1045;1105;;
8509201;Musée de Fontenay-le-Comte;PAYS DE LA LOIRE;FONTENAY-LE-COMTE;2011;VENDEE;14/12/2002;1775;3894;5669;;
8519101;Musée Municipal;PAYS DE LA LOIRE;LA ROCHE-SUR-YON;2011;VENDEE;01/02/2003;0;8612;8612;;
8504601;Musée ornithologique Charles-Payraudeau;PAYS DE LA LOIRE;LA-CHAIZE-LE-VICOMTE;2011;VENDEE;01/02/2003;284;766;1050;;
8516301;Musée de la Construction Navale Artisanale;PAYS DE LA LOIRE;NOIRMOUTIER EN L'ILE;2011;VENDEE;01/02/2003;;;;F;
8522601;Musée La Bourrine du Bois-Juquaud;PAYS DE LA LOIRE;SAINT-HILAIRE-DE-RIEZ;2011;VENDEE;28/07/2004;12262;7442;19704;;
0209301;Musée Franco-Américain du Château de Blérancourt;PICARDIE;BLERANCOURT;2011;AISNE;06/01/2002;150;33;183;;
0238101;Musée - Centre de Documentation Alfred Desmasures;PICARDIE;HIRSON;2011;AISNE;01/02/2003;;;;F;
0273801;Musée de la Résistance et de la Déportation;PICARDIE;TERGNIER;2011;AISNE;01/02/2003;21204;0;21204;;
6005701;Musée Départemental de l'Oise;PICARDIE;BEAUVAIS;2011;OISE;01/02/2003;0;27029;27029;;
6066401;Musée Archéologique de l'Oise;PICARDIE;VENDEUIL-CAPLY;2011;OISE;01/02/2003;982;1276;2258;;
8000101;Musée Boucher-de-Perthes;PICARDIE;ABBEVILLE;2011;SOMME;01/02/2003;2439;7383;9822;;
8071601;Musée Départemental de l'Abbaye de Saint-Riquier;PICARDIE;ABBEVILLE;2011;SOMME;01/02/2003;0;26833;26833;;
8062001;Musée Alfred Danicourt;PICARDIE;PERONNE;2011;SOMME;01/02/2003;0;1971;1971;;
1601501;Musée des Beaux-Arts;POITOU-CHARENTES;ANGOULEME;2011;CHARENTE;01/02/2003;4359;39575;43934;;
1730002;Musée du Nouveau Monde;POITOU-CHARENTES;LA ROCHELLE;2011;CHARENTE-MARITIME;26/05/2002;4111;9758;13869;;
1730003;Musée des Beaux-Arts;POITOU-CHARENTES;LA ROCHELLE;2011;CHARENTE-MARITIME;26/05/2002;3511;7816;11327;;
1730005;Musée Protestant;POITOU-CHARENTES;LA ROCHELLE;2011;CHARENTE-MARITIME;01/02/2003;1448;797;2245;;
1741501;Musée de l'Echevinage;POITOU-CHARENTES;SAINTES;2011;CHARENTE-MARITIME;01/02/2003;800;2115;2915;;
1738501;Musée de l'Ile d'Oléron;POITOU-CHARENTES;ST-PIERRE D'OLERON;2011;CHARENTE-MARITIME;01/02/2003;12651;3192;15843;;
7921601;Musée des Ruralies- Conservatoire du Machinisme et des Pratiques Agricoles;POITOU-CHARENTES;PRAHECQ;2011;DEUX-SEVRES;01/02/2003;;;;F;
7932901;Musée Henri Barré;POITOU-CHARENTES;THOUARS;2011;DEUX-SEVRES;01/02/2003;321;1325;1646;;
8613701;Musée Charbonneau-Lassay;POITOU-CHARENTES;LOUDUN;2011;VIENNE;01/02/2003;0;621;621;;
0408801;Musée Municipal;PROVENCE-ALPES-CÔTE D'AZUR;FORCALQUIER;2011;ALPES DE HAUTE PROVENCE;01/02/2003;;;;F;
0420901;Musée du Vieux Sisteron;PROVENCE-ALPES-CÔTE D'AZUR;SISTERON;2011;ALPES DE HAUTE PROVENCE;01/02/2003;0;571;571;;
0601802;Musée d'Histoire Locale;PROVENCE-ALPES-CÔTE D'AZUR;BIOT;2011;ALPES-MARITIMES;01/02/2003;1483;1766;3249;;
0602701;Musée-Château de Cagnes;PROVENCE-ALPES-CÔTE D'AZUR;CAGNES-SUR-MER;2011;ALPES-MARITIMES;01/02/2003;17854;19780;37634;;
0602702;Musée Renoir;PROVENCE-ALPES-CÔTE D'AZUR;CAGNES-SUR-MER;2011;ALPES-MARITIMES;01/02/2003;31209;11119;42328;;
0608809;Musée du Vieux-Logis de Nice;PROVENCE-ALPES-CÔTE D'AZUR;NICE;2011;ALPES-MARITIMES;01/02/2003;0;293;293;;
0608812;Musée Matisse;PROVENCE-ALPES-CÔTE D'AZUR;NICE;2011;ALPES-MARITIMES;01/02/2003;0;137399;137399;;
0608802;Musée d'Art et d'Histoire;PROVENCE-ALPES-CÔTE D'AZUR;NICE;2011;ALPES-MARITIMES;01/02/2003;234;53863;54097;;
0608810;Musée Archéologique - Site de Terra Amata;PROVENCE-ALPES-CÔTE D'AZUR;NICE;2011;ALPES-MARITIMES;01/02/2003;0;24098;24098;;
0615502;Musée Picasso la guerre et la paix à Vallauris;PROVENCE-ALPES-CÔTE D'AZUR;VALLAURIS;2011;ALPES-MARITIMES;06/01/2002;16609;10124;26733;;"0615502 ; 0615501"
1300107;Muséum d'Histoire Naturelle;PROVENCE-ALPES-CÔTE D'AZUR;AIX-EN-PROVENCE;2011;BOUCHES DU RHONE;06/01/2002;10910;25786;36696;;
1300403;Musée Réattu;PROVENCE-ALPES-CÔTE D'AZUR;ARLES;2011;BOUCHES DU RHONE;01/02/2003;9752;20093;29845;;
1300405;Musée Départemental de l'Arles Antique;PROVENCE-ALPES-CÔTE D'AZUR;ARLES;2011;BOUCHES DU RHONE;01/02/2003;49364;109450;158814;;
1303801;Musée Alphonse Daudet;PROVENCE-ALPES-CÔTE D'AZUR;FONTVIEILLE;2011;BOUCHES DU RHONE;01/02/2003;;;;F;
1301104;Fondation Louis Jou;PROVENCE-ALPES-CÔTE D'AZUR;LES-BAUX-DE-PROVENCE;2011;BOUCHES DU RHONE;01/02/2003;69;363;432;;
1305504;Musée des Docks Romains;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;2011;BOUCHES DU RHONE;01/02/2003;5543;0;5543;;
1305507;Musée d'Archéologie Méditerranéenne;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;2011;BOUCHES DU RHONE;01/02/2003;26631;0;26631;;
1320401;Musée des Beaux-Arts de Marseille;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;2011;BOUCHES DU RHONE;06/01/2002;;;;F;
1320801;Musée de la Faïence;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;2011;BOUCHES DU RHONE;01/02/2003;2590;4558;7148;;
1320601;Musée Cantini;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;2011;BOUCHES DU RHONE;01/02/2003;23993;0;23993;;
1320402;Muséum d'Histoire Naturelle;PROVENCE-ALPES-CÔTE D'AZUR;MARSEILLE;2011;BOUCHES DU RHONE;06/01/2002;13007;40407;53414;;
1310001;Musée des Alpilles;PROVENCE-ALPES-CÔTE D'AZUR;SAINT-REMY-DE-PROVENCE;2011;BOUCHES DU RHONE;01/02/2003;2761;5608;8369;;
8305001;Musée Municipal;PROVENCE-ALPES-CÔTE D'AZUR;DRAGUIGNAN;2011;VAR;01/02/2003;0;6469;6469;;
8305003;Musée des A.T.P. de Moyenne Provence;PROVENCE-ALPES-CÔTE D'AZUR;DRAGUIGNAN;2011;VAR;01/02/2003;2549;7965;10514;;
8313703;Musée d'Art et d'Archéologie;PROVENCE-ALPES-CÔTE D'AZUR;TOULON;2011;VAR;01/02/2003;0;23852;23852;;
8313704;Musée National de la Marine de Toulon;PROVENCE-ALPES-CÔTE D'AZUR;TOULON;2011;VAR;06/01/2002;18549;32841;51390;;
8400701;Muséum d'Histoire Naturelle Esprit Requien;PROVENCE-ALPES-CÔTE D'AZUR;AVIGNON;2011;VAUCLUSE;06/01/2002;0;15875;15875;;
8400702;Musée du Petit Palais;PROVENCE-ALPES-CÔTE D'AZUR;AVIGNON;2011;VAUCLUSE;01/02/2003;15967;14417;30384;;
8403102;Musée Lapidaire et Archéologie;PROVENCE-ALPES-CÔTE D'AZUR;CARPENTRAS;2011;VAUCLUSE;01/02/2003;;;;F;
8403503;Musée Jouve;PROVENCE-ALPES-CÔTE D'AZUR;CAVAILLON;2011;VAUCLUSE;01/02/2003;;;;F;
8413801;Musée Départemental du Cartonnage et de l'Imprimerie;PROVENCE-ALPES-CÔTE D'AZUR;VALREAS;2011;VAUCLUSE;01/02/2003;3052;2140;5192;;
0105302;Musée Départemental des Pays De l'Ain;RHONE-ALPES;BOURG-EN-BRESSE;2011;AIN;01/02/2003;;;;NC;
0128301;Musée du Peigne et de la Plasturgie;RHONE-ALPES;OYONNAX;2011;AIN;01/02/2003;851;3650;4501;;
0134301;Musée de la Bresse - Domaine des Planons;RHONE-ALPES;SAINT-CYR-SUR-MENTHON;2011;AIN;01/02/2003;12092;8437;20529;;
0140701;Musée du Bois;RHONE-ALPES;SEYSSEL;2011;AIN;01/02/2003;;;;F;
0716801;Cité de Préhistoire;RHONE-ALPES;ORGNAC-L'AVEN;2011;ARDECHE;01/02/2003;103917;3825;107742;;
2619801;Musée du Château des Adhémars;RHONE-ALPES;MONTELIMAR;2011;DRÔME;30/01/2003;16158;0;16158;;
2632401;Musée d'Archéologie Tricastine;RHONE-ALPES;SAINT-PAUL-TROIS-CHATEAUX;2011;DRÔME;01/02/2003;1039;3546;4585;;
2636401;Musée du site Préhistorique;RHONE-ALPES;VASSIEUX-EN-VERCORS;2011;DRÔME;01/02/2003;13654;0;13654;;
7401001;Musée-château d'Annecy;RHONE-ALPES;ANNECY;2011;HAUTE-SAVOIE;01/02/2003;40659;39454;80113;;
7405601;Musée Alpin;RHONE-ALPES;CHAMONIX;2011;HAUTE-SAVOIE;01/02/2003;12608;7407;20015;;
3800601;Musée Jadis Allevard;RHONE-ALPES;ALLEVARD-LES-BAINS;2011;ISERE;20/12/2005;1004;3994;4998;;
3805301;Musée de Bourgoin-Jallieu;RHONE-ALPES;BOURGOIN-JALLIEU;2011;ISERE;01/02/2003;3325;8928;12253;;
3818501;Musée Archéologique Grenoble Saint-Laurent;RHONE-ALPES;GRENOBLE;2011;ISERE;01/02/2003;0;34168;34168;;
3819001;Maison du Patrimoine de Hières-sur-Amby;RHONE-ALPES;HIERES SUR AMBY;2011;ISERE;01/02/2003;6182;1716;7898;;
4221801;Musée d'Art Moderne et Contemporain;RHONE-ALPES;SAINT-ETIENNE;2011;LOIRE;01/02/2003;30729;22825;53554;;
6900601;Musée Barthélemy-Thimonnier;RHONE-ALPES;AMPLEPUIS;2011;RHÔNE;10/05/2005;2604;2503;5107;;
6938501;Musées Gadagne;RHONE-ALPES;LYON;2011;RHÔNE;01/02/2003;36302;58989;95291;;
6938701;Centre d'Histoire de la Résistance et de la Déportation;RHONE-ALPES;LYON;2011;RHÔNE;01/02/2003;12618;35577;48195;;
6938901;Musée des Sapeurs-Pompiers de Lyon;RHONE-ALPES;LYON;2011;RHÔNE;10/05/2005;2909;854;3763;;
7306504;Muséum d'histoire naturelle;RHONE-ALPES;CHAMBERY;2011;SAVOIE;01/02/2003;;;;F;
6748210;Musée Zoologique de Strasbourg;ALSACE;STRASBOURG;2012;BAS-RHIN;01/02/2003;11602;22319;33921;;
6753801;Musée Lalique;ALSACE;WINGEN-SUR-MODER;2012;BAS-RHIN;15/03/2007;70803;12364;83167;;
6822405;Cité du Train;ALSACE;MULHOUSE;2012;HAUT-RHIN;18/11/2002;79159;7420;86579;;
6822404;Musée EDF Electropolis;ALSACE;MULHOUSE;2012;HAUT-RHIN;01/02/2003;27335;12816;40151;;
6834701;Musée du Sapeur Pompier d'Alsace;ALSACE;MULHOUSE;2012;HAUT-RHIN;01/02/2003;;;;F;
6827702;Musée du Dolder;ALSACE;RIQUEWIHR;2012;HAUT-RHIN;01/02/2003;1547;386;1933;;
6834301;Ecomusée d'Alsace;ALSACE;UNGERSHEIM;2012;HAUT-RHIN;01/02/2003;164302;10733;175035;;
2417204;Musée National de la Préhistoire;AQUITAINE;LES EYZIES-DE-TAYAC;2012;DORDOGNE;06/01/2002;47702;41981;89683;;
2432201;Musée d'Art et d'Archéologie du Périgord (MAAP);AQUITAINE;PERIGUEUX;2012;DORDOGNE;01/02/2003;7381;17066;24447;;
3305701;Musée Municipal de Blasimon;AQUITAINE;BLASIMON;2012;GIRONDE;01/02/2003;;;;F;
3306304;Musée d'Aquitaine;AQUITAINE;BORDEAUX;2012;GIRONDE;06/01/2002;17126;135743;152869;;
3306305;Muséum d'Histoire Naturelle de Bordeaux;AQUITAINE;BORDEAUX;2012;GIRONDE;01/02/2003;0;14062;14062;;
3306310;Musée Goupil;AQUITAINE;BORDEAUX;2012;GIRONDE;01/02/2003;;;;F;
3339401;Musée d'Histoire et d'Archéologique;AQUITAINE;SAINT-EMILION;2012;GIRONDE;01/02/2003;;;;F;
4008801;Musée de Borda;AQUITAINE;DAX;2012;LANDES;01/02/2003;1918;6191;8109;;
4012001;Musée Archéologique;AQUITAINE;HASTINGUES;2012;LANDES;01/02/2003;3333;8077;11410;;
4019401;Musée de la Chalosse;AQUITAINE;MONTFORT-EN-CHALOSSE;2012;LANDES;01/02/2003;5656;2344;8000;;
4732301;Musée Municipal (Moulin de Gajac);AQUITAINE;VILLENEUVE-SUR-LOT;2012;LOT ET GARONNE;01/02/2003;3285;4011;7296;;
6410201;Musée Basque et de l'Histoire de Bayonne;AQUITAINE;BAYONNE;2012;PYRÉNÉES ATLANTIQUES;01/02/2003;16615;19370;35985;;
6444503;Musée National du Château;AQUITAINE;PAU;2012;PYRÉNÉES ATLANTIQUES;06/01/2002;65595;51281;116876;;
6444501;Musée Municipal des Beaux-Arts;AQUITAINE;PAU;2012;PYRÉNÉES ATLANTIQUES;01/02/2003;25611;0;25611;;
0307401;Musée Rural de la Sologne Bourbonnaise;AUVERGNE;BEAULON;2012;ALLIER;01/02/2003;;;;F;
0319501;Musée Rieckotter;AUVERGNE;NERIS-LES-BAINS;2012;ALLIER;01/02/2003;511;646;1157;;
1501401;Musée des Sciences;AUVERGNE;AURILLAC;2012;CANTAL;01/02/2003;3767;7272;11039;;
6311301;Musée d'Archéologie Bargoin;AUVERGNE;CLERMONT-FERRAND;2012;PUY DE DÔME;01/02/2003;4125;22322;26447;;
6330003;Musée Régional d'Auvergne;AUVERGNE;RIOM;2012;PUY DE DÔME;01/02/2003;326;1592;1918;;
2105402;Musée des Beaux-Arts;BOURGOGNE;BEAUNE;2012;CÔTE D’OR;01/02/2003;7617;2941;10558;;
2123107;Musée d'Art Sacré;BOURGOGNE;DIJON;2012;CÔTE D’OR;01/02/2003;0;11582;11582;;
2123104;Musée des Beaux-Arts;BOURGOGNE;DIJON;2012;CÔTE D’OR;06/01/2002;7011;134850;141861;;
5807901;Musée d'Art et d'Histoire Romain Rolland;BOURGOGNE;CLAMECY;2012;NIÈVRE;01/02/2003;2077;2366;4443;;
7154301;Hôtel Dieu - Musée Greuze;BOURGOGNE;TOURNUS;2012;SAONE ET LOIRE;01/02/2003;8759;1906;10665;;
2209301;Musée Mathurin Meheut;BRETAGNE;LAMBALLE;2012;COTES D'ARMOR;02/05/2002;5285;747;6032;;
2901902;Musée National de la Marine;BRETAGNE;BREST;2012;FINISTERE;06/01/2002;28501;25532;54033;;
2926101;Ecomusée des Monts d'Arrée - Maison Cornec;BRETAGNE;RIVOAL;2012;FINISTERE;01/02/2003;532;5652;6184;;
2903901;Musée de la Pêche;BRETAGNE;CONCARNEAU;2012;FINISTERE;01/02/2003;24977;4999;29976;;
2904601;Le Port-Musée;BRETAGNE;DOUARNENEZ;2012;FINISTERE;01/02/2003;29900;13330;43230;;
3518801;Ecomusée du Pays de Montfort;BRETAGNE;MONTFORT-SUR-MEU;2012;ILE ET VILAINE;01/02/2003;6224;0;6224;;
3523803;Ecomusée du Pays de Rennes;BRETAGNE;RENNES;2012;ILE ET VILAINE;01/02/2003;18422;36357;54779;;
3528802;Musée d'Histoire de la Ville de Saint-Malo;BRETAGNE;SAINT-MALO;2012;ILE ET VILAINE;01/02/2003;16040;10760;26800;;
3536002;Musée du Château de Vitré;BRETAGNE;VITRE;2012;ILE ET VILAINE;01/02/2003;11370;5360;16730;;
5605701;Musée du Faouët;BRETAGNE;LE FAOUET;2012;MORBIHAN;14/11/2011;10121;3563;13684;;
5618101;Musée National de la Marine;BRETAGNE;PORT-LOUIS;2012;MORBIHAN;01/02/2003;35342;23813;59155;;
5622801;Musée de la Résistance Bretonne;BRETAGNE;SAINT-MARCEL - MALESTROIT;2012;MORBIHAN;01/02/2003;17592;3314;20906;;
1803302;Musée des Arts Décoratifs;CENTRE;BOURGES;2012;CHER;01/02/2003;0;25602;25602;;
1803306;Musée des Meilleurs Ouvriers de France;CENTRE;BOURGES;2012;CHER;01/02/2003;0;17183;17183;;
1803305;Musée d'Histoire Naturelle Gabriel Foucher;CENTRE;BOURGES;2012;CHER;01/02/2003;21072;10941;32013;;
2808504;Conservatoire du Machinisme et des Pratiques Agricoles;CENTRE;CHARTRES-MAINVILLIERS;2012;EURE ET LOIR;01/02/2003;4996;44340;49336;;
3600601;Musée de la Chemiserie et de l'Elégance Masculine;CENTRE;ARGENTON-SUR-CREUSE;2012;INDRE;01/02/2003;3616;4319;7935;;
3604601;Musée George Sand et de la Vallée Noire;CENTRE;LA CHATRE;2012;INDRE;01/02/2003;1785;960;2745;;
3722601;Musée Municipal;CENTRE;SAINTE-MAURE-DE-TOURAINE;2012;INDRE ET LOIRE;01/02/2003;;;;NC;
4101801;Château Musées de Blois;CENTRE;BLOIS;2012;LOIR ET CHER;01/02/2003;248978;33940;282918;;
4115801;Atelier Musée Louis Leygue;CENTRE;NAVEIL;2012;LOIR ET CHER;01/02/2003;0;104;104;;
4508201;Musée de la Marine de Loire;CENTRE;CHATEAUNEUF-SUR-LOIRE;2012;LOIRET;01/02/2003;9362;3676;13038;;
4515501;Château-Musée de Gien;CENTRE;GIEN;2012;LOIRET;01/02/2003;8157;535;8692;;
4520801;Musée du Gatinais;CENTRE;MONTARGIS;2012;LOIRET;27/12/2002;;;;F;
4523402;Musée Historique et Archéologique;CENTRE;ORLEANS;2012;LOIRET;01/02/2003;1428;4278;5706;;
0805301;Musée de la Maison de la Dernière Cartouche;CHAMPAGNE-ARDENNES;BAZEILLES;2012;ARDENNES;01/02/2003;1308;1404;2712;;
1038705;Maison de l'Outil  et de la Pensée Ouvrière;CHAMPAGNE-ARDENNES;TROYES;2012;AUBE;01/02/2003;11032;3395;14427;;
1038704;Musée des Beaux-Arts (Musée Pic Saint-Loup);CHAMPAGNE-ARDENNES;TROYES;2012;AUBE;01/02/2003;15521;2309;17830;;"1038701 ; 1038704"
1038707;Pharmacie Musée de l'Hôtel-Dieu;CHAMPAGNE-ARDENNES;TROYES;2012;AUBE;01/02/2003;3066;5561;8627;;
5110803;Musée Garinet;CHAMPAGNE-ARDENNES;CHALONS-EN-CHAMPAGNE;2012;MARNE;01/02/2003;121;827;948;;
5110804;Musée du Cloître de Notre-Dame-en-Vaux;CHAMPAGNE-ARDENNES;CHALONS-EN-CHAMPAGNE;2012;MARNE;23/02/2012;1017;1409;2426;;
5145407;Musée de l'Ancien Collège des Jésuites/Planétarium;CHAMPAGNE-ARDENNES;REIMS;2012;MARNE;01/02/2003;;;;F;
5145401;Musée des Beaux-Arts de Saint-Denis;CHAMPAGNE-ARDENNES;REIMS;2012;MARNE;06/01/2002;11380;26032;37412;;
2A00401;Musée Napoléonien;CORSE;AJACCIO;2012;CORSE DU SUD;01/02/2003;6778;2245;9023;;
2A00402;Musée de la Maison Bonaparte;CORSE;AJACCIO;2012;CORSE DU SUD;06/01/2002;43023;28444;71467;;
7027901;Musée Baron Martin;FRANCHE-COMTE;GRAY;2012;HAUTE-SAONE;01/02/2003;3022;3348;6370;;
7031101;Musée de la Tour des Echevins;FRANCHE-COMTE;LUXEUIL-LES-BAINS;2012;HAUTE-SAONE;01/02/2003;1977;5351;7328;;
3930001;Musée d'Archéologie;FRANCHE-COMTE;LONS-LE-SAUNIER;2012;JURA;01/02/2003;;;;F;
3933301;Musée du Jouet;FRANCHE-COMTE;MOIRANS-EN-MONTAGNE;2012;JURA;01/02/2003;26138;6004;32142;;
5806201;Musée du Septennat;FRANCHE-COMTE;CHATEAU-CHINON;2012;NIÈVRE;01/02/2003;10970;3783;14753;;
